"MP NAME";"WORK";"CATEGORY";"STATE";"CONSTITUENCY";"IDA";"CITY";"WARD";"BLOCK";"VILLAGE";"RECOMMENDED DATE";"ALLOCATION AMOUNT";"IDA APPROVAL";"STATUS";"HOUSE"
"Shri Chandra Prakash Choudhary ";"WS/MP334/2023-2024/35976 - Crematoriums or structures on burial/ cremation ground for public convenience";"Normal/Others";"Jharkhand";"GIRIDIH";"DEPUTY COMMISSIONER BOKARO_IDA";"";"";"JARIDIH";"Bhaski";"2023-10-12";"350000";"Approved by IDA";"Sanctioned";"Lok Sabha"
"Shri Chandra Prakash Choudhary ";"WS/MP334/2023-2024/35977 - Construction of public toilets and bathrooms";"Normal/Others";"Jharkhand";"GIRIDIH";"DEPUTY COMMISSIONER BOKARO_IDA";"";"";"JARIDIH";"Bhaski";"2023-10-12";"250000";"Approved by IDA";"Sanctioned";"Lok Sabha"
"Smt Harsimrat Kaur Badal";"WS/MP716/2023-2024/36177 - Construction of community centers and community halls";"Normal/Others";"Punjab";"BHATINDA";"DEPUTY COMMISSIONER BHATINDA_IDA";"Bathinda";"Ward no.45 Bathinda";"";"";"2023-10-12";"500000";"Approved by IDA";"Unsanctioned";"Lok Sabha"
"Sardar Simranjit Singh Mann ";"NA - Crematoriums or structures on burial/ cremation ground for public convenience";"Normal/Others";"Punjab";"SANGRUR";"DEPUTY COMMISSIONER SANGRUR_IDA";"";"";"BHAWANI GARH";"Ramgarh (99)";"2023-10-12";"125000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Smt Harsimrat Kaur Badal";"WS/MP716/2023-2024/36175 - Crematoriums or structures on burial/ cremation ground for public convenience";"Normal/Others";"Punjab";"BHATINDA";"Deputy Commissioner Shri Muktsar Sahib_IDA";"";"";"LAMBI";"Mehna (10)";"2023-10-12";"500000";"Approved by IDA";"Sanctioned";"Lok Sabha"
"Smt Harsimrat Kaur Badal";"WS/MP716/2023-2024/36174 - Crematoriums or structures on burial/ cremation ground for public convenience";"Normal/Others";"Punjab";"BHATINDA";"Deputy commissioner mansa_IDA";"";"";"BHIKHI";"Atla Kalan (17)";"2023-10-12";"100000";"Approved by IDA";"Unsanctioned";"Lok Sabha"
"Baburam Nishad (SRS)";"NA - Lighting of public spaces";"Normal/Others";"Uttar Pradesh";"Sitting Rajya Sabha";"DISTRICT MAGISTRATE HAMIRPUR_IDA";"Kurara";"WARD 9";"";"";"2023-10-12";"243000";"Action Pending";"Unsanctioned";"Rajya Sabha"
"Baburam Nishad (SRS)";"NA - Lighting of public spaces";"Normal/Others";"Uttar Pradesh";"Sitting Rajya Sabha";"DISTRICT MAGISTRATE HAMIRPUR_IDA";"Kurara";"WARD 4";"";"";"2023-10-12";"243000";"Action Pending";"Unsanctioned";"Rajya Sabha"
"Baburam Nishad (SRS)";"NA - Lighting of public spaces";"Normal/Others";"Uttar Pradesh";"Sitting Rajya Sabha";"DISTRICT MAGISTRATE HAMIRPUR_IDA";"";"";"SUMERPUR";"Chhani Khurd";"2023-10-12";"243000";"Action Pending";"Unsanctioned";"Rajya Sabha"
"Baburam Nishad (SRS)";"NA - Lighting of public spaces";"Normal/Others";"Uttar Pradesh";"Sitting Rajya Sabha";"DISTRICT MAGISTRATE HAMIRPUR_IDA";"";"";"SUMERPUR";"Chhani Khurd";"2023-10-12";"243000";"Action Pending";"Unsanctioned";"Rajya Sabha"
"Baburam Nishad (SRS)";"NA - Lighting of public spaces";"Normal/Others";"Uttar Pradesh";"Sitting Rajya Sabha";"DISTRICT MAGISTRATE HAMIRPUR_IDA";"";"";"SUMERPUR";"Chhani Khurd";"2023-10-12";"243000";"Action Pending";"Unsanctioned";"Rajya Sabha"
"Baburam Nishad (SRS)";"NA - Lighting of public spaces";"Normal/Others";"Uttar Pradesh";"Sitting Rajya Sabha";"DISTRICT MAGISTRATE HAMIRPUR_IDA";"";"";"SUMERPUR";"Chhani Khurd";"2023-10-12";"243000";"Action Pending";"Unsanctioned";"Rajya Sabha"
"Baburam Nishad (SRS)";"NA - Lighting of public spaces";"Normal/Others";"Uttar Pradesh";"Sitting Rajya Sabha";"DISTRICT MAGISTRATE HAMIRPUR_IDA";"";"";"SUMERPUR";"Chhani Khurd";"2023-10-12";"243000";"Action Pending";"Unsanctioned";"Rajya Sabha"
"Baburam Nishad (SRS)";"NA - Lighting of public spaces";"Normal/Others";"Uttar Pradesh";"Sitting Rajya Sabha";"DISTRICT MAGISTRATE HAMIRPUR_IDA";"";"";"SUMERPUR";"Chhani Khurd";"2023-10-12";"243000";"Action Pending";"Unsanctioned";"Rajya Sabha"
"Baburam Nishad (SRS)";"NA - Lighting of public spaces";"Normal/Others";"Uttar Pradesh";"Sitting Rajya Sabha";"DISTRICT MAGISTRATE HAMIRPUR_IDA";"";"";"SUMERPUR";"Chhani Khurd";"2023-10-12";"243000";"Action Pending";"Unsanctioned";"Rajya Sabha"
"Baburam Nishad (SRS)";"NA - Lighting of public spaces";"Normal/Others";"Uttar Pradesh";"Sitting Rajya Sabha";"DISTRICT MAGISTRATE HAMIRPUR_IDA";"";"";"SUMERPUR";"Swasa Buzurg";"2023-10-12";"243000";"Action Pending";"Unsanctioned";"Rajya Sabha"
"Baburam Nishad (SRS)";"NA - Lighting of public spaces";"Normal/Others";"Uttar Pradesh";"Sitting Rajya Sabha";"DISTRICT MAGISTRATE HAMIRPUR_IDA";"";"";"SUMERPUR";"Swasa Buzurg";"2023-10-12";"243000";"Action Pending";"Unsanctioned";"Rajya Sabha"
"Suresh Kumar Kashyap";"NA - Providing drains and gutters for public drainage";"Normal/Others";"Himachal Pradesh";"SHIMLA (SC)";"DEPUTY COMMISSIONER SOLAN_IDA";"";"";"DHARAMPUR";"Gulhari (751)";"2023-10-12";"200000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Suresh Kumar Kashyap";"NA - Construction of footpaths and pedestrian ways";"Normal/Others";"Himachal Pradesh";"SHIMLA (SC)";"DEPUTY COMMISSIONER SOLAN_IDA";"";"";"DHARAMPUR";"Anji (395)";"2023-10-12";"100000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Suresh Kumar Kashyap";"NA - Providing drains and gutters for public drainage";"Normal/Others";"Himachal Pradesh";"SHIMLA (SC)";"DEPUTY COMMISSIONER SOLAN_IDA";"";"";"DHARAMPUR";"Garkhal (713)";"2023-10-12";"200000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Suresh Kumar Kashyap";"NA - Construction of roads, approach roads, link roads and pathways";"Normal/Others";"Himachal Pradesh";"SHIMLA (SC)";"DEPUTY COMMISSIONER SOLAN_IDA";"";"";"DHARAMPUR";"Kot (182)";"2023-10-12";"200000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Suresh Kumar Kashyap";"NA - Construction of roads, approach roads, link roads and pathways";"Normal/Others";"Himachal Pradesh";"SHIMLA (SC)";"DEPUTY COMMISSIONER SOLAN_IDA";"";"";"NALAGARH";"Soon (125)";"2023-10-12";"150000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Maddila Gurumoorthy";"NA - Construction of CC Open Drain with cover slab";"Normal/Others";"Andhra Pradesh";"TIRUPATI(SC)";"DISTRICT COLLECTOR TIRUPATI_IDA";"";"";"SRIKALAHASTI";"Erragudipadu";"2023-10-12";"300000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Maddila Gurumoorthy";"NA - Laying of CC road";"Normal/Others";"Andhra Pradesh";"TIRUPATI(SC)";"DISTRICT COLLECTOR TIRUPATI_IDA";"";"";"SRIKALAHASTI";"Erragudipadu";"2023-10-12";"460000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Talari Rangaiah";"WS/MP531/2023-2024/36040 - Crematoriums or structures on burial/ cremation ground for public convenience";"Normal/Others";"Andhra Pradesh";"ANANTAPUR";"DISTRICT COLLECTOR ANANTAPUR_IDA";"RAYADURG";"9th";"";"";"2023-10-12";"1000000";"Approved by IDA";"Unsanctioned";"Lok Sabha"
"Talari Rangaiah";"WS/MP531/2023-2024/36039 - Crematoriums or structures on burial/ cremation ground for public convenience";"Normal/Others";"Andhra Pradesh";"ANANTAPUR";"DISTRICT COLLECTOR ANANTAPUR_IDA";"";"";"KANEKAL";"Kanekal";"2023-10-12";"1000000";"Approved by IDA";"Unsanctioned";"Lok Sabha"
"Talari Rangaiah";"WS/MP531/2023-2024/36038 - Construction of buildings for community cultural activities";"Normal/Others";"Andhra Pradesh";"ANANTAPUR";"DISTRICT COLLECTOR ANANTAPUR_IDA";"";"";"VAJRAKARUR";"Ganjikunta";"2023-10-12";"400000";"Approved by IDA";"Unsanctioned";"Lok Sabha"
"Shri Rameshbhai Lavjibhai Dhaduk ";"NA - Construction of community centers and community halls";"Normal/Others";"Gujarat";"PORBANDAR";"DISTRICT COLLECTOR PORBANDAR_IDA";"Ranavav";"1";"";"";"2023-10-12";"500000";"Rejected by IDA";"Unsanctioned";"Lok Sabha"
"Smt Pratibha Singh";"WS/MP599/2023-2024/36128 - Construction of culverts and bridges";"Normal/Others";"Himachal Pradesh";"MANDI";"DEPUTY COMMISSIONER MANDI_IDA";"Mandi";"12 and 03";"";"";"2023-10-12";"500000";"Approved by IDA";"Sanctioned";"Lok Sabha"
"Suresh Kumar Kashyap";"NA - Construction of culverts and bridges";"Normal/Others";"Himachal Pradesh";"SHIMLA (SC)";"DEPUTY COMMISSIONER SOLAN_IDA";"";"";"NALAGARH";"Lag (129)";"2023-10-12";"300000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Smt Harsimrat Kaur Badal";"WS/MP716/2023-2024/36173 - Purchase of mobile water tankers";"Normal/Others";"Punjab";"BHATINDA";"Deputy commissioner mansa_IDA";"";"";"MANSA";"Kotli kalan (9)";"2023-10-12";"250000";"Approved by IDA";"Unsanctioned";"Lok Sabha"
"Km Shobha Karandlaje ";"NA - Construction of roads, approach roads, link roads and pathways";"Normal/Others";"Karnataka";"UDUPI CHIKMAGALUR";"DEPUTY COMMISSIONER UDUPI_IDA";"";"";"BRAHMAVARA";"Havanje";"2023-10-12";"500000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Suresh Pujari";"WS/MP705/2023-2024/36076 - Construction of buildings for community cultural activities";"Normal/Others";"Odisha";"BARGARH";"DISTRICT COLLECTOR BARAGARH_IDA";"";"";"BHEDEN";"Balikulunda";"2023-10-12";"300000";"Approved by IDA";"Unsanctioned";"Lok Sabha"
"Francisco Cosme Sardinha";"NA - Purchase of smart boards, visual display units and projectors";"Normal/Others";"Goa";"SOUTH GOA";"DISTRICT COLLECTOR SOUTH GOA_IDA";"Curchorem Cacora";"1.0";"";"";"2023-10-12";"1100000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Baburam Nishad (SRS)";"NA - Lighting of public spaces";"Normal/Others";"Uttar Pradesh";"Sitting Rajya Sabha";"DISTRICT MAGISTRATE HAMIRPUR_IDA";"";"";"KURARA";"Beri";"2023-10-12";"243000";"Action Pending";"Unsanctioned";"Rajya Sabha"
"SHRI. Prashanta Nanda";"NA - Lighting of public spaces";"Normal/Others";"Odisha";"Sitting Rajya Sabha";"DISTRICT COLLECTOR JAGATSINGHPUR_IDA";"";"";"JAGATSINGHPUR";"Sidhala";"2023-10-12";"200000";"Action Pending";"Unsanctioned";"Rajya Sabha"
"SHRI. Prashanta Nanda";"NA - Lighting of public spaces";"Normal/Others";"Odisha";"Sitting Rajya Sabha";"DISTRICT COLLECTOR JAGATSINGHPUR_IDA";"";"";"JAGATSINGHPUR";"Nimapur";"2023-10-12";"200000";"Action Pending";"Unsanctioned";"Rajya Sabha"
"SHRI. Prashanta Nanda";"NA - Lighting of public spaces";"Normal/Others";"Odisha";"Sitting Rajya Sabha";"DISTRICT COLLECTOR JAGATSINGHPUR_IDA";"";"";"JAGATSINGHPUR";"Kalyanpur";"2023-10-12";"200000";"Action Pending";"Unsanctioned";"Rajya Sabha"
"Suresh Pujari";"WS/MP705/2023-2024/36078 - Crematoriums or structures on burial/ cremation ground for public convenience";"Normal/Others";"Odisha";"BARGARH";"DISTRICT COLLECTOR BARAGARH_IDA";"";"";"BHEDEN";"Dhatukpali";"2023-10-12";"150000";"Approved by IDA";"Unsanctioned";"Lok Sabha"
"Suresh Pujari";"WS/MP705/2023-2024/36084 - Construction of community centers and community halls";"Normal/Others";"Odisha";"BARGARH";"DISTRICT COLLECTOR BARAGARH_IDA";"";"";"BHEDEN";"Ainlapali";"2023-10-12";"100000";"Approved by IDA";"Unsanctioned";"Lok Sabha"
"Suresh Pujari";"WS/MP705/2023-2024/36085 - Construction of buildings for community cultural activities";"Normal/Others";"Odisha";"BARGARH";"DISTRICT COLLECTOR BARAGARH_IDA";"";"";"BHEDEN";"Rupapali";"2023-10-12";"300000";"Approved by IDA";"Unsanctioned";"Lok Sabha"
"Gaurav Gogoi";"WS/MP536/2023-2024/36066 - Construction of community centers and community halls";"Normal/Others";"Assam";"KALIABOR";"DEPUTY COMMISSIONER JORHAT_IDA";"";"";"NORTH WEST JORHAT";"Sarbaibandha (OG)";"2023-10-12";"400000";"Approved by IDA";"Unsanctioned";"Lok Sabha"
"Gaurav Gogoi";"WS/MP536/2023-2024/36067 - Construction of roads, link roads, pathways or any other road with or without drainage system";"Normal/Others";"Assam";"KALIABOR";"DEPUTY COMMISSIONER JORHAT_IDA";"";"";"NORTH WEST JORHAT";"Neul Gaon";"2023-10-12";"250000";"Approved by IDA";"Unsanctioned";"Lok Sabha"
"Suresh Pujari";"WS/MP705/2023-2024/36086 - Construction of community centers and community halls";"Normal/Others";"Odisha";"BARGARH";"DISTRICT COLLECTOR BARAGARH_IDA";"";"";"BHEDEN";"Deshbhatli";"2023-10-12";"300000";"Approved by IDA";"Unsanctioned";"Lok Sabha"
"Gaurav Gogoi";"NA - Construction of community centers and community halls";"Normal/Others";"Assam";"KALIABOR";"DEPUTY COMMISSIONER JORHAT_IDA";"";"";"NORTH WEST JORHAT";"Dhekorgorha (CT)";"2023-10-12";"200000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Smt Sarmistha Sethi";"WS/MP709/2023-2024/36087 - Construction of community centers and community halls";"Normal/Others";"Odisha";"JAJPUR(SC)";"DISTRICT COLLECTOR JAJPUR_IDA";"";"";"KOREI";"Sarasada";"2023-10-12";"500000";"Approved by IDA";"Unsanctioned";"Lok Sabha"
"Suresh Pujari";"WS/MP705/2023-2024/36102 - Construction of buildings for community cultural activities";"Normal/Others";"Odisha";"BARGARH";"DISTRICT COLLECTOR BARAGARH_IDA";"";"";"ATTABIRA";"Amlipali";"2023-10-12";"300000";"Approved by IDA";"Unsanctioned";"Lok Sabha"
"Shri Chandra Prakash Choudhary ";"WS/MP334/2023-2024/35983 - Construction of roads, link roads, pathways or any other road with or without drainage system";"Normal/Others";"Jharkhand";"GIRIDIH";"DEPUTY COMMISSIONER BOKARO_IDA";"";"";"JARIDIH";"Bandh Dih (CT)";"2023-10-12";"250000";"Approved by IDA";"Sanctioned";"Lok Sabha"
"Shri Chandra Prakash Choudhary ";"WS/MP334/2023-2024/35984 - Construction of roads, link roads, pathways or any other road with or without drainage system";"Normal/Others";"Jharkhand";"GIRIDIH";"DEPUTY COMMISSIONER BOKARO_IDA";"";"";"Jaridih";"Jena (Ct)";"2023-10-12";"423300";"Approved by IDA";"Sanctioned";"Lok Sabha"
"Shri Rajendra Agrawal ";"WS/MP486/2023-2024/36057 - Street lights";"Normal/Others";"Uttar Pradesh";"MEERUT";"DISTRICT MAGISTRATE MEERUT_IDA";"Meerut";"15";"";"";"2023-10-12";"625000";"Approved by IDA";"Unsanctioned";"Lok Sabha"
"Shri Chandra Prakash Choudhary ";"WS/MP334/2023-2024/35985 - Construction of buildings for community cultural activities";"Normal/Others";"Jharkhand";"GIRIDIH";"DEPUTY COMMISSIONER BOKARO_IDA";"";"";"JARIDIH";"Tanr Mohanpur";"2023-10-12";"500000";"Approved by IDA";"Sanctioned";"Lok Sabha"
"SHRI N Chandrasegharan";"WS/MP154/2023-2024/36106 - Lighting of public spaces";"Normal/Others";"Tamil Nadu";"Sitting Rajya Sabha";"DISTRICT COLLECTOR SALEM_IDA";"";"";"NANGAVALLI";"Avadattur (CT)";"2023-10-12";"425000";"Approved by IDA";"Sanctioned";"Rajya Sabha"
"Shri Jugal Kishore Sharma ";"WS/MP331/2023-2024/36146 - Construction of community centers and community halls";"Normal/Others";"Jammu And Kashmir";"JAMMU";"Deputy Commissioner Samba_IDA";"";"";"Bari Brahmana";"Birpur";"2023-10-12";"1000000";"Approved by IDA";"Unsanctioned";"Lok Sabha"
"Shri Chandra Prakash Choudhary ";"NA - Construction of public toilets and bathrooms";"Normal/Others";"Jharkhand";"GIRIDIH";"DEPUTY COMMISSIONER BOKARO_IDA";"";"";"JARIDIH";"Baramasia";"2023-10-12";"295300";"Action Pending";"Unsanctioned";"Lok Sabha"
"Shri Chandra Prakash Choudhary ";"WS/MP334/2023-2024/35987 - Construction of public toilets and bathrooms";"Normal/Others";"Jharkhand";"GIRIDIH";"DEPUTY COMMISSIONER BOKARO_IDA";"";"";"JARIDIH";"Gaichhana";"2023-10-12";"250000";"Approved by IDA";"Unsanctioned";"Lok Sabha"
"Shri Chandra Prakash Choudhary ";"WS/MP334/2023-2024/35988 - Construction of public toilets and bathrooms";"Normal/Others";"Jharkhand";"GIRIDIH";"DEPUTY COMMISSIONER BOKARO_IDA";"";"";"JARIDIH";"Gaichhana";"2023-10-12";"250000";"Approved by IDA";"Unsanctioned";"Lok Sabha"
"Shri Chandra Prakash Choudhary ";"NA - Construction of roads, link roads, pathways or any other road with or without drainage system";"Normal/Others";"Jharkhand";"GIRIDIH";"DEPUTY COMMISSIONER BOKARO_IDA";"";"";"JARIDIH";"Araju";"2023-10-12";"300000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Shri Chandra Prakash Choudhary ";"NA - Construction of roads, link roads, pathways or any other road with or without drainage system";"Normal/Others";"Jharkhand";"GIRIDIH";"DEPUTY COMMISSIONER BOKARO_IDA";"";"";"JARIDIH";"Khutri";"2023-10-12";"500000";"Action Pending";"Unsanctioned";"Lok Sabha"
"SHRI. Prashanta Nanda";"NA - Lighting of public spaces";"Normal/Others";"Odisha";"Sitting Rajya Sabha";"DISTRICT COLLECTOR JAGATSINGHPUR_IDA";"";"";"JAGATSINGHPUR";"Sasan";"2023-10-12";"200000";"Action Pending";"Unsanctioned";"Rajya Sabha"
"SHRI. Prashanta Nanda";"NA - Lighting of public spaces";"Normal/Others";"Odisha";"Sitting Rajya Sabha";"DISTRICT COLLECTOR JAGATSINGHPUR_IDA";"";"";"JAGATSINGHPUR";"Mundilo";"2023-10-12";"200000";"Action Pending";"Unsanctioned";"Rajya Sabha"
"SHRI. Prashanta Nanda";"NA - Lighting of public spaces";"Normal/Others";"Odisha";"Sitting Rajya Sabha";"DISTRICT COLLECTOR JAGATSINGHPUR_IDA";"";"";"JAGATSINGHPUR";"Bhokanji";"2023-10-12";"200000";"Action Pending";"Unsanctioned";"Rajya Sabha"
"Baburam Nishad (SRS)";"NA - Lighting of public spaces";"Normal/Others";"Uttar Pradesh";"Sitting Rajya Sabha";"DISTRICT MAGISTRATE HAMIRPUR_IDA";"";"";"KURARA";"Kurara";"2023-10-12";"243000";"Action Pending";"Unsanctioned";"Rajya Sabha"
"Shri Chandra Prakash Choudhary ";"WS/MP334/2023-2024/35978 - Construction of bus-sheds or bus-stops";"Normal/Others";"Jharkhand";"GIRIDIH";"DEPUTY COMMISSIONER BOKARO_IDA";"";"";"JARIDIH";"TANTARI NORTH";"2023-10-12";"350000";"Approved by IDA";"Unsanctioned";"Lok Sabha"
"Shri Chandra Prakash Choudhary ";"WS/MP334/2023-2024/35979 - Construction of bus-sheds or bus-stops";"Normal/Others";"Jharkhand";"GIRIDIH";"DEPUTY COMMISSIONER BOKARO_IDA";"";"";"JARIDIH";"Tantri";"2023-10-12";"350000";"Approved by IDA";"Unsanctioned";"Lok Sabha"
"Shri Chandra Prakash Choudhary ";"NA - Installing tube-wells and borewells";"Normal/Others";"Jharkhand";"GIRIDIH";"DEPUTY COMMISSIONER BOKARO_IDA";"";"";"JARIDIH";"Tantri";"2023-10-12";"300000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Shri Chandra Prakash Choudhary ";"WS/MP334/2023-2024/35981 - Construction of public toilets and bathrooms";"Normal/Others";"Jharkhand";"GIRIDIH";"DEPUTY COMMISSIONER BOKARO_IDA";"";"";"JARIDIH";"Kalyanpur";"2023-10-12";"250000";"Approved by IDA";"Unsanctioned";"Lok Sabha"
"Shri Chandra Prakash Choudhary ";"NA - Construction of roads, link roads, pathways or any other road with or without drainage system";"Normal/Others";"Jharkhand";"GIRIDIH";"DEPUTY COMMISSIONER BOKARO_IDA";"";"";"JARIDIH";"Bahadurpur";"2023-10-12";"500000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Suresh Pujari";"WS/MP705/2023-2024/36077 - Construction of buildings for community cultural activities";"Normal/Others";"Odisha";"BARGARH";"DISTRICT COLLECTOR BARAGARH_IDA";"";"";"BHEDEN";"Gondturum";"2023-10-12";"300000";"Approved by IDA";"Unsanctioned";"Lok Sabha"
"Baburam Nishad (SRS)";"NA - Lighting of public spaces";"Normal/Others";"Uttar Pradesh";"Sitting Rajya Sabha";"DISTRICT MAGISTRATE HAMIRPUR_IDA";"";"";"KURARA";"Shekhoopur";"2023-10-12";"243000";"Action Pending";"Unsanctioned";"Rajya Sabha"
"Baburam Nishad (SRS)";"NA - Lighting of public spaces";"Normal/Others";"Uttar Pradesh";"Sitting Rajya Sabha";"DISTRICT MAGISTRATE HAMIRPUR_IDA";"";"";"SUMERPUR";"Dhanpura";"2023-10-12";"243000";"Action Pending";"Unsanctioned";"Rajya Sabha"
"Baburam Nishad (SRS)";"NA - Lighting of public spaces";"Normal/Others";"Uttar Pradesh";"Sitting Rajya Sabha";"DISTRICT MAGISTRATE HAMIRPUR_IDA";"";"";"SUMERPUR";"Dhanpura";"2023-10-12";"243000";"Action Pending";"Unsanctioned";"Rajya Sabha"
"Baburam Nishad (SRS)";"NA - Lighting of public spaces";"Normal/Others";"Uttar Pradesh";"Sitting Rajya Sabha";"DISTRICT MAGISTRATE HAMIRPUR_IDA";"";"";"SUMERPUR";"Khadehijar";"2023-10-12";"243000";"Action Pending";"Unsanctioned";"Rajya Sabha"
"Baburam Nishad (SRS)";"NA - Lighting of public spaces";"Normal/Others";"Uttar Pradesh";"Sitting Rajya Sabha";"DISTRICT MAGISTRATE HAMIRPUR_IDA";"";"";"KURARA";"Kurara";"2023-10-12";"243000";"Action Pending";"Unsanctioned";"Rajya Sabha"
"SHRI. Prashanta Nanda";"NA - Lighting of public spaces";"Normal/Others";"Odisha";"Sitting Rajya Sabha";"DISTRICT COLLECTOR JAGATSINGHPUR_IDA";"";"";"JAGATSINGHPUR";"Bhokanji";"2023-10-12";"200000";"Action Pending";"Unsanctioned";"Rajya Sabha"
"Baburam Nishad (SRS)";"NA - Lighting of public spaces";"Normal/Others";"Uttar Pradesh";"Sitting Rajya Sabha";"DISTRICT MAGISTRATE HAMIRPUR_IDA";"";"";"SUMERPUR";"Bardaha Sahajna Danda";"2023-10-12";"243000";"Action Pending";"Unsanctioned";"Rajya Sabha"
"Baburam Nishad (SRS)";"NA - Lighting of public spaces";"Normal/Others";"Uttar Pradesh";"Sitting Rajya Sabha";"DISTRICT MAGISTRATE HAMIRPUR_IDA";"";"";"SUMERPUR";"Bardaha Sahajna Danda";"2023-10-12";"243000";"Action Pending";"Unsanctioned";"Rajya Sabha"
"Baburam Nishad (SRS)";"NA - Lighting of public spaces";"Normal/Others";"Uttar Pradesh";"Sitting Rajya Sabha";"DISTRICT MAGISTRATE HAMIRPUR_IDA";"";"";"KURARA";"Gimuha Danda";"2023-10-12";"243000";"Action Pending";"Unsanctioned";"Rajya Sabha"
"Baburam Nishad (SRS)";"NA - Lighting of public spaces";"Normal/Others";"Uttar Pradesh";"Sitting Rajya Sabha";"DISTRICT MAGISTRATE HAMIRPUR_IDA";"";"";"KURARA";"Gimuha Danda";"2023-10-12";"243000";"Action Pending";"Unsanctioned";"Rajya Sabha"
"Suresh Kumar Kashyap";"NA - Crematoriums or structures on burial/ cremation ground for public convenience";"Normal/Others";"Himachal Pradesh";"SHIMLA (SC)";"DEPUTY COMMISSIONER SOLAN_IDA";"";"";"KUNIHAR";"Bhajolu (397)";"2023-10-12";"100000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Baburam Nishad (SRS)";"NA - Lighting of public spaces";"Normal/Others";"Uttar Pradesh";"Sitting Rajya Sabha";"DISTRICT MAGISTRATE HAMIRPUR_IDA";"";"";"KURARA";"Bachrauli";"2023-10-12";"243000";"Action Pending";"Unsanctioned";"Rajya Sabha"
"Baburam Nishad (SRS)";"NA - Lighting of public spaces";"Normal/Others";"Uttar Pradesh";"Sitting Rajya Sabha";"DISTRICT MAGISTRATE HAMIRPUR_IDA";"";"";"KURARA";"Bhauli Daria";"2023-10-12";"243000";"Action Pending";"Unsanctioned";"Rajya Sabha"
"Baburam Nishad (SRS)";"NA - Lighting of public spaces";"Normal/Others";"Uttar Pradesh";"Sitting Rajya Sabha";"DISTRICT MAGISTRATE HAMIRPUR_IDA";"";"";"KURARA";"Bhauli Daria";"2023-10-12";"243000";"Action Pending";"Unsanctioned";"Rajya Sabha"
